Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,103.9334461,44.77274156,4.722264352,2.581073,268.2598114,115.5617144,12.18850902
1,73.39642905,145.0016,1.667991826,1.283566,94.20916085,186.1191237,2.140977596
1,75.34196538,145.1202636,2.275320209,1.274087,95.99221865,184.8958413,2.898955899
1,74.17015739,146.1494797,1.380816874,0.969856,71.93437217,141.7439498,1.33919353
1,75.05634385,145.5725718,2.581033715,0.7866547,59.04342566,114.5153478,2.030382303
1,76.04127392,145.479312,2.345268192,0.9867151,75.0310732,143.5466339,2.314111539
1,75.9858069,145.4401271,2.812877081,0.8987336,68.29099779,130.711929,2.528027145
1,76.43300056,145.5695369,1.859313818,1.015746,77.63651458,147.8616749,1.888590573
1,77.79409146,145.4587665,3.274975072,0.8967806,69.76423202,130.4445999,2.93693411
1,77.15942175,145.754143,2.657028761,0.6590067,50.8485759,96.05295678,1.750999756
1,78.28019713,145.3107581,3.512357732,0.6608882,51.73445858,96.03416537,2.32127578
1,79.33817493,145.1269575,3.718797192,0.8366753,66.38029131,121.4241407,3.111425756
1,79.37978007,145.1004178,3.796609794,0.7355024,58.38401875,106.7217056,2.792415616
1,78.37197326,145.5050159,2.428252337,0.7673193,60.13632766,111.6488069,1.863244883
1,78.19705596,145.2297024,2.405039556,0.7987059,62.45644996,115.9958202,1.920919283
1,77.36945179,144.1098928,2.028478373,0.9695429,75.01300266,139.7207234,1.966696804
1,77.63941254,144.1922109,3.386027686,1.087999,84.4716032,156.8809812,3.683994737
1,78.83055133,144.1759776,4.412833882,0.8948153,70.53878344,129.0108707,3.948671274
1,80.934778,143.8148125,7.028817369,1.721931,139.3641032,247.6391838,12.10313852
1,87.65409065,99.31792695,7.946749772,1.421056,124.5613714,141.136336,11.29277644
1,87.60774162,101.0123604,7.48205184,1.879846,164.6890627,189.8876817,14.06510522
1,87.16576738,102.1417272,8.374761602,2.588289,225.6101969,264.3723088,21.67630333
1,88.22148747,102.7783057,8.990835902,2.413755,212.9450565,248.0816492,21.70167511
